schema_id,template_id,authored_template_id,category_path,parent_category,leaf_category,sub_category,category_gr,cta_map_key,cta_url,template_status,subcategory_match_policy,match_mode,template_file,fingerprint,n_sections,n_rows_total,last_section,last_label,example_count,first_example
sha1:f6a6b06354520711670993a702aca49de7739f4f,aerioy,aerioy_electronet_labels_v1,HOBBIES > Barbeque > Αερίου,HOBBIES,Barbeque,Αερίου,Αερίου,Αερίου,https://www.etranoulis.gr/hobbies/barbeque/aeriou,active,exact_subcategory,direct_single,resources/templates/electronet/aerioy.json,c6caf2a8efec3de6729050f6d6faf58b83e133e6fcbe21acdf5ad8ed7d4b25ed,2,15,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/gadgets-gaming-hobbies/barbeque/aerioy/psistaria-ygraerioy-weber-spirit-e-335
sha1:e3187ee772b51ad4cdf3f070c07237aec686aa3a,axesoyar_psistarion,axesoyar_psistarion_electronet_labels_v1,HOBBIES > Barbeque > Αξεσουάρ Ψησταριών,HOBBIES,Barbeque,Αξεσουάρ Ψησταριών,Αξεσουάρ Ψησταριών,Αξεσουάρ Ψησταριών,https://www.etranoulis.gr/hobbies/barbeque/aksesouar-pshstariwn,active,exact_subcategory,direct_single,resources/templates/electronet/axesoyar_psistarion.json,a2fc3ef0f1df2cc42d614f87fc1ee3c8b5ddd4f85252d3f2b76a7ab583ef8569,2,5,Γενικά Χαρακτηριστικά,Βάρος,1,https://www.etranoulis.gr/hobbies/barbeque/aksesouar-pshstariwn/fieldmann-fzg-9000-u-doxeio-ekkinhshs-gia-psistaria
sha1:032c0723b26bd3a96ef5048957c1b05c265740c9,karvoynoy,karvoynoy_electronet_labels_v1,HOBBIES > Barbeque > Κάρβουνου,HOBBIES,Barbeque,Κάρβουνου,Κάρβουνου,Κάρβουνου,https://www.etranoulis.gr/hobbies/barbeque/karvounou,active,exact_subcategory,direct_single,resources/templates/electronet/karvoynoy.json,60e992428df909e1881ab4719fa86122c440a86ccac16fa58e6f1e25e1d8f284,1,9,Επισκόπηση Προϊόντος,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/gadgets-gaming-hobbies/barbeque/karboynoy/psistaria-karboynoy-weber-compact-kettle-57-ek-mayro
sha1:a281ed4db7565bb4e2522055ec77f79e64db863c,electric_scooter,electric_scooter_electronet_labels_v1,HOBBIES > Electric Scooter > -,HOBBIES,Electric Scooter,,ELECTRIC SCOOTER,ELECTRIC SCOOTER,https://www.etranoulis.gr/hobbies/Electric-Scooter,active,exact_subcategory,direct_single,resources/templates/electronet/electric_scooter.json,4552a0996c5f2ba73f17eeb0d2e8375a07bd7c85c3e0eac43b6d4b76fac4a6b9,1,7,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/gadgets-gaming-hobbies/ilektrokinisi/scooter/xiaomi-electric-scooter-4-lite-gen2
sha1:164ce421686962f57c3219cedbbab57e775c443f,playstation,playstation_electronet_labels_v1,HOBBIES > Gaming > Playstation,HOBBIES,Gaming,Playstation,Playstation,Playstation,https://www.etranoulis.gr/hobbies/gaming/playstation,active,exact_subcategory,direct_single,resources/templates/electronet/playstation.json,34148e239e51ca3f54ca5c37b65c20afe4f500fe119a22e55995ca368cc03a62,3,16,Γενικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/hobbies/gaming/playstation/sony-ps5-console-pro-ps5pro-2tb-digital
sha1:cd82df42015bec0512c09d0f8bc1d476d58c28ec,wearables,wearables_electronet_labels_v1,HOBBIES > Wearables > -,HOBBIES,Wearables,,WEARABLES,WEARABLES,https://www.etranoulis.gr/hobbies/wearables,active,exact_subcategory,direct_single,resources/templates/electronet/wearables.json,1c8333db2ed92cf0ce8917b29aa7175249ed017c03af62d3f8f1a50507aa483e,1,18,Τεχνικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/hobbies/wearables/smartband-huawei-band-6-adiavroxo-palmografo-sakura-pink
sha1:200255ff5846720be80c86bb50ade422c22346c9,dvd,dvd_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Audio Systems > DVD,ΕΙΚΟΝΑ & ΗΧΟΣ,Audio Systems,DVD,DVD,DVD,https://www.etranoulis.gr/eikona-hxos/audio-systems/dvd,active,exact_subcategory,direct_single,resources/templates/electronet/dvd.json,00ca1080827994a719d3d47585aa740b25e4aa13899a66739055546ac2390001,3,26,Γενικά Χαρακτηριστικά,Διαστάσεις Συσκευής σε Εκατοστά (Υ χ Π χ Β),1,https://www.electronet.gr/eikona-ihos/audio-home-systems/dvd-blurays/dvd-player-philips-taep20012
sha1:8669bc001dddd4bc0dcbf30b0abcc999caf11eea,dvd_blurays,dvd_blurays_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Audio Systems > DVD Blurays,ΕΙΚΟΝΑ & ΗΧΟΣ,Audio Systems,DVD Blurays,DVD Blurays,DVD Blurays,https://www.etranoulis.gr/eikona-hxos/audio-systems/dvd-blurays,active,exact_subcategory,direct_single,resources/templates/electronet/dvd_blurays.json,348b385e09d880e91acd02cbfadec448a29ffecff2a1e23c65d19922d76c028e,3,26,Γενικά Χαρακτηριστικά,Διαστάσεις Συσκευής σε Εκατοστά (Υ χ Π χ Β),1,https://www.electronet.gr/eikona-ihos/audio-home-systems/dvd-blurays/blu-ray-player-panasonic-dp-ub820egk
sha1:d4ebbf1b2997e71b4e996eebf9be317255d6467c,hifi,hifi_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Audio Systems > Hifi,ΕΙΚΟΝΑ & ΗΧΟΣ,Audio Systems,Hifi,Hifi,Hifi,https://www.etranoulis.gr/eikona-hxos/audio-systems/hifi,active,exact_subcategory,direct_single,resources/templates/electronet/hifi.json,247db0b8046f647695e9e11ea4b18543eb18e7aeeb8cc8cc690db2e451a8d11a,3,27,Διαστάσεις,Βάθος,2,https://www.etranoulis.gr/eikona-hxos/audio-systems/hifi/hxosysthma-mini-panasonic-sc-pm250eg-k
sha1:d628a461c09eb13884b5e3b63ad6fdf5f25c0d08,sound_bars,sound_bars_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Audio Systems > Sound Bars,ΕΙΚΟΝΑ & ΗΧΟΣ,Audio Systems,Sound Bars,Sound Bars,Sound Bars,https://www.etranoulis.gr/eikona-hxos/audio-systems/sound-bars,active,exact_subcategory,direct_single,resources/templates/electronet/sound_bars.json,70d2e07c53ce860ad433db1e70585d100002f238b6fb4ff797cb815c79e51026,3,19,Γενικά,Βάρος Συσκευής σε Κιλά,2,https://www.electronet.gr/eikona-ihos/audio-home-systems/sound-bars-docking-stations/soundbar-lg-s30a
sha1:3cb059eb10272d5de1d4fbc120da210223cb362b,enisxytes,enisxytes_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Audio Systems > Ενισχυτές,ΕΙΚΟΝΑ & ΗΧΟΣ,Audio Systems,Ενισχυτές,Ενισχυτές,Ενισχυτές,https://www.etranoulis.gr/eikona-hxos/audio-systems/enisxytes,active,exact_subcategory,direct_single,resources/templates/electronet/enisxytes.json,f13f5a73fdd10e201e4125c2cfde381d400879f8eed9c4fcfc356f5c2195e154,3,30,Γενικά Χαρακτηριστικά,Βάθος Συσκευής σε Εκατοστά,1,https://www.electronet.gr/eikona-ihos/audio-home-systems/enishytes/radioenishytis-akai-as110ra-320bt
sha1:5bd45eb87143f4b4b0d0c261c4701e4b19c1f40b,ixeia,ixeia_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Audio Systems > Ηχεία,ΕΙΚΟΝΑ & ΗΧΟΣ,Audio Systems,Ηχεία,Ηχεία,Ηχεία,https://www.etranoulis.gr/eikona-hxos/audio-systems/hxeia,active,exact_subcategory,direct_single,resources/templates/electronet/ixeia.json,9301c2fe4aefd3812b1893a3bbc10fee15cbf6fb24baede3c9c15254c1d26072,4,34,Γενικά Χαρακτηριστικά,Διαστάσεις Συσκευής σε Εκατοστά (Υ χ Π χ Β),2,https://www.etranoulis.gr/eikona-hxos/audio-systems/hxeia/forhto-hxeio-akai-abts-0
sha1:61e80377cd87e14c168eb1097243f90c95805493,pikap,pikap_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Audio Systems > Πικαπ,ΕΙΚΟΝΑ & ΗΧΟΣ,Audio Systems,Πικαπ,Πικαπ,Πικαπ,https://www.etranoulis.gr/index.php?route=product/category&path=59_100_310,active,exact_subcategory,direct_single,resources/templates/electronet/pikap.json,82f613a991805d8fc8e1d1aae1049f3b3825c6610d5e33ef577559f7d3bfd623,2,16,Γενικά,Χώρα Κατασκευής,1,https://www.electronet.gr/eikona-ihos/audio-home-systems/pikap/pikap-akai-att-11bt
sha1:933b7ba9f1be0dad966a50cf2a0e490524400af2,car_audio,car_audio_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Car Audio > -,ΕΙΚΟΝΑ & ΗΧΟΣ,Car Audio,,CAR AUDIO,CAR AUDIO,https://www.etranoulis.gr/eikona-hxos/car-audio,active,exact_subcategory,direct_single,resources/templates/electronet/car_audio.json,a733d9bf299a8a8276d32109871649e886e723fb417922a3456e3ece0f9d14c9,4,24,Γενικά,Χώρα Κατασκευής,1,https://www.electronet.gr/eikona-ihos/car-audio/ihosystimata-aytokinitoy/ihosystima-aytokinitoy-philips-ce235btgrs
sha1:7a180fd652c802aeb75ac02e209ab7b33af3d70c,tv_box,tv_box_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Αξεσουάρ > TV Box,ΕΙΚΟΝΑ & ΗΧΟΣ,Αξεσουάρ,TV Box,TV Box,TV Box,https://www.etranoulis.gr/eikona-hxos/eikona-ixos/tv-box,manual_only,exact_subcategory,manual_only,resources/templates/electronet/tv_box.json,949818594e7982f70e3d076671f3c62a29a74fade182c69692262067af0543a1,1,1,TODO,NEEDS_MANUAL_LABELS,0,
sha1:77db79f96bbde1ceb957ced3220fd4bee609057e,tv_control,tv_control_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Αξεσουάρ > TV Control,ΕΙΚΟΝΑ & ΗΧΟΣ,Αξεσουάρ,TV Control,TV Control,TV Control,https://www.etranoulis.gr/eikona-hxos/eikona-ixos/tv-control,active,exact_subcategory,direct_single,resources/templates/electronet/tv_control.json,f2e8d9ea25fb1d543f27e3fc2fed6aea15e7b7977a9edca6b8da4718580d15d2,3,6,Διαστάσεις,Βάθος,2,https://www.etranoulis.gr/eikona-hxos/eikona-ixos/tv-control/symvato-thlexeiristhrio-osio-ost-5006-tr
sha1:b4ddef4aca5f90de85f0428c82f512365106786d,keraies,keraies_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Αξεσουάρ > Κεραίες,ΕΙΚΟΝΑ & ΗΧΟΣ,Αξεσουάρ,Κεραίες,Κεραίες,Κεραίες,https://www.etranoulis.gr/eikona-hxos/eikona-ixos/keraies,active,exact_subcategory,direct_single,resources/templates/electronet/keraies.json,80255db577dc12b996ad8d92c6952cc7d870dce82550ccf9ae81482bbaf9dd33,2,15,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/eikona-hxos/eikona-ixos/keraies/epigeios-psifiakos-dekths-thleorashs-f-u-mpf3473hu
sha1:600cf2c44281c50509e9c127804fb67108cc4660,psifiakoi_apokodikopoiites,psifiakoi_apokodikopoiites_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Αξεσουάρ > Ψηφιακοί Αποκωδικοποιητές,ΕΙΚΟΝΑ & ΗΧΟΣ,Αξεσουάρ,Ψηφιακοί Αποκωδικοποιητές,Ψηφιακοί Αποκωδικοποιητές,Ψηφιακοί Αποκωδικοποιητές,https://www.etranoulis.gr/eikona-hxos/eikona-ixos/pshfiakoi-apokwdikopoihtes,active,exact_subcategory,direct_single,resources/templates/electronet/psifiakoi_apokodikopoiites.json,44fa7e4bf79b90a5fbfff68891cd872239f117cf81921fe4e6a5f63f741a5873,3,13,Γενικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/eikona-ihos/axesoyar/epigeioi-psifiakoi-dektes/epigeios-psifiakos-dektis-osio-ost-3545d
sha1:679e1a740a4d6fe6c5069e0d09c2ea3ed685f3c6,epipla,epipla_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Βάσεις & Έπιπλα TV > Έπιπλα,ΕΙΚΟΝΑ & ΗΧΟΣ,Βάσεις & Έπιπλα TV,Έπιπλα,Έπιπλα,Έπιπλα,https://www.etranoulis.gr/eikona-hxos/vaseis-epipla-tv/epipla,active,exact_subcategory,direct_single,resources/templates/electronet/epipla.json,77ab6ec69acb1ce32dd6646d67eb11cd4ded7f785db138b25610372ce07b1357,3,5,Διαστάσεις,Βάθος,1,https://www.etranoulis.gr/eikona-hxos/vaseis-epipla-tv/epipla/rafi-toixoy-dmp-drs601
sha1:33ca01eb036e41fc913cb469c86917a0b6f791b5,vaseis,vaseis_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Βάσεις & Έπιπλα TV > Βάσεις,ΕΙΚΟΝΑ & ΗΧΟΣ,Βάσεις & Έπιπλα TV,Βάσεις,Βάσεις,Βάσεις,https://www.etranoulis.gr/eikona-hxos/vaseis-epipla-tv/vaseis,active,exact_subcategory,direct_single,resources/templates/electronet/vaseis.json,96c5360d572a6844fb8327606c485f447a7054c5ab3b21a81e6bf78444d402b4,2,18,Διαστάσεις / Βάρος,Μεικτό Βάρος,2,https://www.etranoulis.gr/eikona-hxos/vaseis-epipla-tv/vaseis/kydos-k32-46t-vasi-tileorasis-toichou-32-80-45kg-vesa-600-400
sha1:e92c9fc54faaf35cb2021971152ab992d2d59a7e,fotografikes,fotografikes_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Κάμερες > Φωτογραφικές,ΕΙΚΟΝΑ & ΗΧΟΣ,Κάμερες,Φωτογραφικές,Φωτογραφικές,Φωτογραφικές,https://www.etranoulis.gr/eikona-hxos/kameres/fwtografikes,active,exact_subcategory,direct_single,resources/templates/electronet/fotografikes.json,9c288d591c57a293c4615745e3385c31eb7e92e54549240fbe1d699ee2612227,3,28,Γενικά,Χώρα Κατασκευής,1,https://www.electronet.gr/eikona-ihos/fotografikes-mihanes/mirrorless/fotografiki-mihani-nikon-z-50-kit-dx-16-50mm-f35-63-vr
sha1:5a22c5333f6b176e971f1c0386ff01f50db5249e,psifiakes_kornizes,psifiakes_kornizes_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Κάμερες > Ψηφιακές κορνίζες,ΕΙΚΟΝΑ & ΗΧΟΣ,Κάμερες,Ψηφιακές κορνίζες,Ψηφιακές κορνίζες,Ψηφιακές κορνίζες,https://www.etranoulis.gr/eikona-hxos/kameres/digital-frames,active,exact_subcategory,direct_single,resources/templates/electronet/psifiakes_kornizes.json,a62f161ccfdee8e6201d564542f2744c67f18f1dd6ee2227003dbb66bb0acd63,2,11,Γενικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/eikona-ihos/fotografikes-mihanes/psifiakes-kornizes/psifiaki-korniza-sencor-sdf-874-b-8-mayro
sha1:0e4ef19599bb0d01bddaa8501ee81189e8b2b85d,tileoraseis,tileoraseis_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Τηλεοράσεις > -,ΕΙΚΟΝΑ & ΗΧΟΣ,Τηλεοράσεις,,Τηλεοράσεις,Τηλεοράσεις,https://www.etranoulis.gr/eikona-hxos/thleoraseis,active,leaf_family,direct_single,resources/templates/electronet/tileoraseis.json,1dd51a0eca8d077bca7d7eb038719b943cc1db57e08e83c1c0675daa1619a79b,4,31,Γενικά,Διαστάσεις Συσκευής σε Εκατοστά με Βάση (Υ × Π × Β),0,
sha1:58cf4f7531345d27aee72a7b56bb7772163311ca,radio_cd,radio_cd_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Φορητά > Radio CD,ΕΙΚΟΝΑ & ΗΧΟΣ,Φορητά,Radio CD,Radio CD,Radio CD,https://www.etranoulis.gr/eikona-hxos/foritsa/radio-cd,active,exact_subcategory,direct_single,resources/templates/electronet/radio_cd.json,c71159cf1d675c763f6d33e3d7359cd2d322fe2ea7fee249830918178f76a468,2,17,Γενικά,Χώρα Κατασκευής,1,https://www.electronet.gr/eikona-ihos/foritos-ihos/radiocd/radio-cd-lenco-scd-420-asimi?v=24362
sha1:e7d38785a89d921b39a82c8d356fd5fc938189eb,radiofona,radiofona_electronet_labels_v1,ΕΙΚΟΝΑ & ΗΧΟΣ > Φορητά > Ραδιόφωνα,ΕΙΚΟΝΑ & ΗΧΟΣ,Φορητά,Ραδιόφωνα,Ραδιοφώνα,Ραδιοφώνα,https://www.etranoulis.gr/eikona-hxos/foritsa/radiofwna,active,exact_subcategory,direct_single,resources/templates/electronet/radiofona.json,af63dc2d9681e7c492e63c640661b266496c70c6172ba901bae39bd5cbec7bd1,3,13,Διαστάσεις,Βάθος,2,https://www.etranoulis.gr/eikona-hxos/foritsa/radiofwna/radiofono-analogiko-muse-m-025R
sha1:af26605d5d0539bdddda38279da76602e4f8eff4,anemistires,anemistires_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Ανεμιστήρες > -,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Ανεμιστήρες,,ΑΝΕΜΙΣΤΗΡΕΣ,ΑΝΕΜΙΣΤΗΡΕΣ,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres,active,mixed_family,direct_single,resources/templates/electronet/anemistires.json,967070af030e1152c2cbdce31cccfd63e8da33811978f3a98fce45232faa902b,2,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/estia-anemistiras-orofis-fos-tilecheiristirio-asimi
sha1:3fe712a36e66b41e87d44a6ae0233325446953cc,air_coolers_epidapedioi,air_coolers_epidapedioi_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Ανεμιστήρες > Air Coolers & Επιδαπέδιοι,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Ανεμιστήρες,Air Coolers & Επιδαπέδιοι,Air Coolers & Επιδαπέδιοι,Air Coolers & Επιδαπέδιοι,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/aircoolers-epidapedioi,active,mixed_family,direct_single,resources/templates/electronet/air_coolers_epidapedioi.json,77745d58485cd8bd67b99607adba6b6455b9e5f38dcad43d6ea5dee03db8ce7b,2,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/aircoolers-epidapedioi/air-cooler-olimpia-splendid-peler-4t
sha1:b488370934936377124bc5c49e3ccb028ffe9d0c,mini,mini_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Ανεμιστήρες > Mini,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Ανεμιστήρες,Mini,Mini,Mini,https://www.etranoulis.gr/index.php?route=product/category&path=194_196_304,active,mixed_family,direct_single,resources/templates/electronet/mini.json,e45fe69e55e09d9e72bae53552ded2a80a049044c007e45d8b007b2053a9271a,2,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/primo-prmf-80427-anemistiraki
sha1:1674681caef802e2aee6cd23b8b7a903acd7968b,epitrapezioi,epitrapezioi_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Ανεμιστήρες > Επιτραπέζιοι,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Ανεμιστήρες,Επιτραπέζιοι,Επιτραπέζιοι,Επιτραπέζιοι,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/epitrapezioi,active,mixed_family,direct_single,resources/templates/electronet/epitrapezioi.json,35db630d6729be2098b6d2a735f8fcfeba84c43d0f030668d8cc9b7ddd96777f,2,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/epitrapezioi/anemistras-honeywell-ht900e4-box-fan-40w-26cm
sha1:3ed6dc2583b483b9ca0313d6b099e52151e7519a,orthostatis,orthostatis_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Ανεμιστήρες > Ορθοστάτης,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Ανεμιστήρες,Ορθοστάτης,Ορθοστάτης,Ορθοστάτης,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/orthostatis,active,mixed_family,direct_single,resources/templates/electronet/orthostatis.json,59d7896dc5a5cd3a30a22fe168327eef85a04e9461000da7e73d3c351c197506,2,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/orthostatis/anemistiras-orthostaths-primo-prsf-80560
sha1:c07731c51168c7b40c02140865bf616a365c3cc6,orofis,orofis_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Ανεμιστήρες > Οροφής,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Ανεμιστήρες,Οροφής,Οροφής,Οροφής,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/orofhs,active,mixed_family,direct_single,resources/templates/electronet/orofis.json,e1181d57b6314c80824b352e5d3632a3f09cc012e44adc6adcbadbc1564110cd,2,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/orofhs/estia-anemistiras-orofis-fos-tilecheiristirio-asimi
sha1:2466111a73c196ae727be58b3b46a38394f19e59,anemisthres_an_toixou,anemisthres_an_toixou_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Ανεμιστήρες > Τοίχου,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Ανεμιστήρες,Τοίχου,Τοίχου,Τοίχου,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/an-toixou,active,mixed_family,direct_single,resources/templates/electronet/anemisthres_an_toixou.json,9ebaff364d732294e83163dcd0dec738ba8664e7ef8c4946c1b656f323eabf94,3,5,Διαστάσεις,Διάμετρος,1,https://www.etranoulis.gr/klimatismos-thermansi/anemisthres/an-toixou/epaggelmatikos-anemisthras-toixoy-160w-50cm-hobby-hwf-80610
sha1:293cc0f2cfbf39bb0360257cda576140f03fd69b,ydronefosis,ydronefosis_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Ανεμιστήρες > Υδρονέφωσης,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Ανεμιστήρες,Υδρονέφωσης,Υδρονέφωσης,Υδρονέφωσης,https://www.etranoulis.gr/index.php?route=product/category&path=194_196_305,active,mixed_family,direct_single,resources/templates/electronet/ydronefosis.json,f077599ae4d05eca1c3e5bd57458a7841321521bf26f9e0ad4b36647501974c0,2,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/primo-anemistiras-ydronefosis-prmf-80413-mavro
sha1:32d13476d880bbfd3ae37c21ac5cc54a9b11200f,antlies_thermotitas,antlies_thermotitas_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Αντλίες Θερμότητας > -,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Αντλίες Θερμότητας,,ΑΝΤΛΙΕΣ ΘΕΡΜΟΤΗΤΑΣ,ΑΝΤΛΙΕΣ ΘΕΡΜΟΤΗΤΑΣ,https://www.etranoulis.gr/klimatismos-thermansi/antlies-therm,active,exact_subcategory,direct_single,resources/templates/electronet/antlies_thermotitas.json,eba8c22700d3b87dcdc4465526b23a588fa50bf17b9944e61b9d4a16fa565090,4,23,Γενικά,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/klimatismos-thermansi/antlies-therm/toyotomi-hydria-plus-thmusg416-3r32
sha1:0971eeb87fd3fc48df2be7242bd0af92c6a15495,axesoyar_afygransis,axesoyar_afygransis_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Αφύγρανση Ιονιστές > Αξεσουάρ Αφύγρανσης,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Αφύγρανση Ιονιστές,Αξεσουάρ Αφύγρανσης,Αξεσουάρ Αφύγρανσης,Αξεσουάρ Αφύγρανσης,https://www.etranoulis.gr/klimatismos-thermansi/afygransh-ionistes/axeouar-afigranshs,active,exact_subcategory,direct_single,resources/templates/electronet/axesoyar_afygransis.json,1b7b74928d9ca17d64d4ef2f6f6212508da38b36e7ebfc29c95191ae8b7df974,2,5,Γενικά Χαρακτηριστικά,Συμβατότητα Inventor,2,https://www.etranoulis.gr/klimatismos-thermansi/afygransh-ionistes/axeouar-afigranshs/inventor-filtro-afygranthra-atm-25l-f-atmosphere
sha1:e35576dce187b28f318389d1ec722465b8584da0,afygrantires,afygrantires_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Αφύγρανση Ιονιστές > Αφυγραντήρες,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Αφύγρανση Ιονιστές,Αφυγραντήρες,Αφυγραντήρες,Αφυγραντήρες,https://www.etranoulis.gr/klimatismos-thermansi/afygransh-ionistes/afygranthres,active,exact_subcategory,direct_single,resources/templates/electronet/afygrantires.json,15a509955afffe69cf9c74a8ba35907b191bf4565eb6e901d5e55ebc39120b05,4,28,Γενικά χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/klimatismos-thermansi/afygransh-ionistes/afygranthres/afygrantiras-inventor-melody-mdionwd20l-20lt-ionistis-wifi
sha1:6ec2656bd801acf19878caade8c8fc69cf430679,katharistes_aera_ionistes,katharistes_aera_ionistes_electronet_labels_v1,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ > Αφύγρανση Ιονιστές > Καθαριστές Αέρα Ιονιστές,ΚΛΙΜΑΤΙΣΜΟΣ ΘΕΡΜΑΝΣΗ,Αφύγρανση Ιονιστές,Καθαριστές Αέρα Ιονιστές,Καθαριστές Αέρα Ιονιστές,Καθαριστές Αέρα Ιονιστές,https://www.etranoulis.gr/klimatismos-thermansi/afygransh-ionistes/katharistes-aera-ionistes,active,exact_subcategory,direct_single,resources/templates/electronet/katharistes_aera_ionistes.json,369e163f2f34bd54bd300f928c7a4684d8720adfc116e9f23c76797578c77375,3,14,Γενικά Χαρακτηριστικά,Εγγύηση προμηθευτή,1,https://www.electronet.gr/klimatismos-thermansi/afygransi-katharismos-aera/katharistes-aera-ionistes/katharistis-aera-inventor-qlt-500
